X,Y,FID,OBJECTID_1,OBJECTID_2,Objectid,Titular,Cod_post,Telefono,Clave_far,Cod_nuc,Nucleo,Pop_nuc,Cod_es,Ent_sing,Pop_ent,Cod_mun,Municipio,Provincia,Zf,Area_salud,Horario,Cod_area,Gerencia,Cod_distri,Cod_zbs,X_utm,Y_utm,Posicion,Y_wgs84,X_wgs84,Domicilio
-3.04304599920945,39.5909490377611,1072,1478,187,373,VICENTE VERDUGO MONTORO,45800,925180056,TO-093-F,45142000101,QUINTANAR DE LA ORDEN,11069,451420001,QUINTANAR DE LA ORDEN,11069,45142,QUINTANAR DE LA ORDEN,TOLEDO,QUINTANAR DE LA ORDEN,LA MANCHA-CENTRO, ,2,ALCAZAR DE SAN,2-03,795,"496303,7756","4382359,0535","39.5909490386879, -3.04304599920945",39.5909490386879,-3.04304599920945,"CALLE SAN FRANCISCO, 22"
-3.0404380435755,39.5972979753761,1073,1479,188,374,Mª ELENA VERDUGO MONTORO,45800,925180737,TO-094-F,45142000101,QUINTANAR DE LA ORDEN,11069,451420001,QUINTANAR DE LA ORDEN,11069,45142,QUINTANAR DE LA ORDEN,TOLEDO,QUINTANAR DE LA ORDEN,LA MANCHA-CENTRO, ,2,ALCAZAR DE SAN,2-03,795,"496528,0295","4383063,5701","39.5972979763029, -3.0404380435755",39.5972979763029,-3.0404380435755,"CTRA VILLANUEVA, 44"
-3.04172499188738,39.5950930264235,1074,1480,189,375,YOLANDA MOTA GARCÍA,45800, ,TO-289-F,45142000101,QUINTANAR DE LA ORDEN,11069,451420001,QUINTANAR DE LA ORDEN,11069,45142,QUINTANAR DE LA ORDEN,TOLEDO,QUINTANAR DE LA ORDEN,LA MANCHA-CENTRO, ,2,ALCAZAR DE SAN,2-03,795,"496417,4198","4382818,9099","39.5950930273503, -3.04172499188738",39.5950930273503,-3.04172499188738,"CALLE PIZARRO, 3"
-3.0899354414861,40.9452671657488,1075,1481,190,844,SANDRA Y MACARENA ARJONA CHOZAS,19230,949855112,GU-102-F,19092000301,COGOLLUDO,484,190920003,COGOLLUDO,484,19092,COGOLLUDO,GUADALAJARA,COGOLLUDO,GUADALAJARA, ,5,GUADALAJARA,5-02,560,"492430,0378","4532685,1205","40.9452671666828, -3.0899354414861",40.9452671666828,-3.0899354414861,"CALLE SAN ISIDRO, 6"
-1.97883301972478,40.8437829570649,1076,1482,191,845,FRANCISCO JAVIER VICENTE MARTIN,19341,949831243,GU-078-F,19099000401,CORDUENTE,193,190990004,CORDUENTE,193,19099,CORDUENTE,GUADALAJARA,MOLINA DE ARAGON,GUADALAJARA, ,5,GUADALAJARA,5-03,605,"586084,8251","4521917,4568","40.8437829579984, -1.97883301972478",40.8437829579984,-1.97883301972478,"PLAZA DE ESPAÑA, 12"
-3.40680399861708,40.8240330162222,1077,1483,192,846,RAQUEL AVILA TORVISCO,19186,949856497,GU-103-F,19102000101,CUBILLO DE UCEDA (EL),121,191020001,CUBILLO DE UCEDA (EL),121,19102,EL CUBILLO DE UCEDA,GUADALAJARA,"CASAR,EL",GUADALAJARA, ,5,GUADALAJARA,5-04,545,"465696,29","4519302,969","40.8240330171557, -3.40680399861708",40.8240330171557,-3.40680399861708,"CALLE DEL POSITO, 7"
-3.00424700950009,41.0829739646125,1078,1484,193,847,ALEJANDRO GALVEZ SELGADO,19275,949899120,GU-013-F,19135000101,HIENDELAENCINA,115,191350001,HIENDELAENCINA,115,19135,HIENDELAENCINA,GUADALAJARA,HIENDELAENCINA,GUADALAJARA, ,5,GUADALAJARA,5-02,590,"499643,2683","4547968,0343","41.0829739655471, -3.00424700950009",41.0829739655471,-3.00424700950009,PLAZA NICOLAS MARTIN VIRSEDA
-3.04681397087547,40.8231389601968,1079,1485,194,848,Mª ISABEL TEJERO RODRIGUEZ,19248,949850481,GU-059-F,19138000101,HITA,199,191380001,HITA,199,19138,HITA,GUADALAJARA,YUNQUERA DE HENARES,GUADALAJARA, ,5,GUADALAJARA,5-04,650,"496052,368","4519125,1651","40.8231389611303, -3.04681397087547",40.8231389611303,-3.04681397087547,"CALLE CID, 2"
-3.0649109778577,40.5656610414714,1080,1486,195,849,Mª DEL CARMEN ADAN OLIVER,19140,949290447,GU-080-F,19143000101,HORCHE,2751,191430001,HORCHE,2751,19143,HORCHE,GUADALAJARA,HORCHE,GUADALAJARA, ,5,GUADALAJARA,5-01,595,"494505,2085","4490545,1625","40.5656610424036, -3.0649109778577",40.5656610424036,-3.0649109778577,"CALLE PROLONG. SAN ROQUE, 10"
-3.06415501030464,40.5662009880316,1081,1487,196,850,ADOLFO RETUERTA DE LA PEÑA,19140,949290014,GU-038-F,19143000101,HORCHE,2751,191430001,HORCHE,2751,19143,HORCHE,GUADALAJARA,HORCHE,GUADALAJARA, ,5,GUADALAJARA,5-01,595,"494569,2457","4490605,0503","40.5662009889638, -3.06415501030464",40.5662009889638,-3.06415501030464,"CALLE VALLEJO, 14"
-3.15724496364708,40.8274979856369,1082,1488,197,851,MARIA YOLANDA MUÑOZ MUÑOZ,19220,949850043,GU-036-F,19151000201,HUMANES,1557,191510002,HUMANES,1557,19151,HUMANES,GUADALAJARA,YUNQUERA DE HENARES,GUADALAJARA, ,5,GUADALAJARA,5-04,650,"486741,0369","4519619,8844","40.8274979865704, -3.15724496364708",40.8274979865704,-3.15724496364708,CALLE JUAN F. MARTINEZ CATALIN
-2.90759403622805,40.1839139554759,1083,1489,198,852,CAYETANO GONZALEZ GONZALEZ,19462,966133095,GU-085-F,19152000201,ILLANA,405,191520002,ILLANA,405,19152,ILLANA,GUADALAJARA,TARANCON,CUENCA, ,4,CUENCA,4-06,475,"507866,5437","4448174,287","40.1839139564061, -2.90759403622805",40.1839139564061,-2.90759403622805,"CALLE SANTA ANA, 1"
-3.12098600151968,40.6403049666883,1084,1490,199,853,ANA MARIA GARCIA CUCHARERO,19150, ,GU-060-F,19130000201,IRIEPAL,886,191300002,IRIEPAL,886,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,587,"489769,7768","4498835,785","40.6403049676209, -3.12098600151968",40.6403049676209,-3.12098600151968,"CALLE DETRASES, S/N"
-2.92657196253446,40.9259859746302,1085,1491,200,854,ANA DORADO BRIS,19240,949890054,GU-015-F,19156000201,JADRAQUE,1378,191560002,JADRAQUE,1378,19156,JADRAQUE,GUADALAJARA,JADRAQUE,GUADALAJARA, ,5,GUADALAJARA,5-02,600,"506182,3135","4530543,451","40.9259859755641, -2.92657196253446",40.9259859755641,-2.92657196253446,"PASEO DE LA ESTACION, 2"
-2.95712004538841,40.7924399589004,1086,1492,201,855,SANTIAGO CORTES MENDEZ,19192, ,GU-041-F,19290000201,BELTRANEJA (LA),799,192900002,BELTRANEJA (LA),799,19290,TRIJUEQUE,GUADALAJARA,BRIHUEGA,GUADALAJARA, ,5,GUADALAJARA,5-01,535,"503617,5591","4515717,2288","40.7924399598338, -2.95712004538841",40.7924399598338,-2.95712004538841,"AVENIDA DEL SAUCE, 200"
-2.84413095585228,40.8682069816169,1087,1493,202,856,MARIA PILAR FABIAN SANZ,19195,949285108,GU-032-F,19159000101,LEDANCA,73,191590001,LEDANCA,73,19159,LEDANCA,GUADALAJARA,BRIHUEGA,GUADALAJARA, ,5,GUADALAJARA,5-01,535,"513134,9043","4524138,6447","40.8682069825506, -2.84413095585229",40.8682069825506,-2.84413095585229,"CALLE SOLEDAD, 2"
-3.11604304103651,40.4470090102928,1088,1494,203,857,EVELIA ZORITA RINCON,19141,949292136,GU-046-F,19160000101,LORANCA DE TAJUÑA,408,191600001,LORANCA DE TAJUÑA,408,19160,LORANCA DE TAJUÑA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,587,"490159,4919","4477379,2324","40.4470090112244, -3.11604304103652",40.4470090112244,-3.11604304103652,"CTRA DE ARANZUEQUE, S/N"
-3.05423597104545,40.610316026711,1089,1495,204,858,ELENA GARCIA MEDINA,19142,949290007,GU-007-F,19161000101,LUPIANA,286,191610001,LUPIANA,286,19161,LUPIANA,GUADALAJARA,HORCHE,GUADALAJARA, ,5,GUADALAJARA,5-01,595,"495411,9133","4495501,3237","40.6103160276434, -3.05423597104545",40.6103160276434,-3.05423597104545,"CALLE SOLEDAD, 7"
-2.74821296953699,40.954046004027,1090,1496,205,859,ANA MARIA ORTEGO GIL,19294,949305027,GU-063-F,19168000201,MANDAYONA,273,191680002,MANDAYONA,273,19168,MANDAYONA,GUADALAJARA,SIGÜENZA,GUADALAJARA, ,5,GUADALAJARA,5-02,635,"521190,3851","4533686,2713","40.954046004961, -2.74821296953699",40.954046004961,-2.74821296953699,"PLAZA DE ESPAÑA, 1"
-2.20343795984348,41.0460809826512,1091,1497,206,860,MERCEDES SILVESTRE DEL VAL,19280,949839663,GU-029-F,19170000401,MARANCHON,198,191700004,MARANCHON,198,19170,MARANCHÓN,GUADALAJARA,MARANCHON,GUADALAJARA, ,5,GUADALAJARA,5-03,602,"566945,7092","4544178,1057","41.0460809835857, -2.20343795984348",41.0460809835857,-2.20343795984348,"CALLE NUEVA, 1"
-3.2032970387986,40.6697940325019,1092,1498,207,861,IRENE FERNANDEZ-VILLACAÑAS VELA,19180, ,GU-033-F,19171000101,MARCHAMALO,8030,191710001,MARCHAMALO,8030,19171,MARCHAMALO,GUADALAJARA,"CAMPIÑA,LA",GUADALAJARA, ,5,GUADALAJARA,5-04,537,"482817,3591","4502121,9861","40.6697940334346, -3.20329703879861",40.6697940334346,-3.20329703879861,"CALLE DE LOS POLLOS, 22"
-1.85367197563725,38.9909260079432,1093,1499,208,41,Mª CELIA GARCIA JIMENEZ,02002,967214022,AB-023-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,10,"599276,6258","4316394,5504","38.990926008866, -1.85367197563725",38.990926008866,-1.85367197563725,"CALLE TEJARES, 21"
-1.84890896763404,38.9889399810238,1094,1500,209,42,MARIA DE SALES PICAZO FERRANDO,02002,967243496,AB-020-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,1,"599691,9195","4316179,3542","38.9889399819467, -1.84890896763404",38.9889399819467,-1.84890896763404,"CALLE HERMANOS FALCO, 6"
-1.85155799407009,38.9925710100024,1095,1501,210,43,TERESA DELGADO VALCARCEL,02001,967211559,AB-009-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,25,"599457,4076","4316579,4127","38.9925710109253, -1.85155799407009",38.9925710109253,-1.85155799407009,"PLAZA CARRETAS, 11"
-1.85043700783319,38.9951690204218,1096,1502,211,44,ROSA MARIA VIDAL CATALA,02001,967211791,AB-086-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,25,"599550,8496","4316868,9538","38.9951690213447, -1.85043700783319",38.9951690213447,-1.85043700783319,"CALLE ALCALDE CONANGLA, 20"
-1.85076598969813,38.999165025149,1097,1503,212,45,INMACULADA MARTINEZ CARRASCO,02006,967211393,AB-096-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,25,"599516,7612","4317312,0536","38.9991650260719, -1.85076598969813",38.9991650260719,-1.85076598969813,"CALLE VICENTE ALEIXANDRE, 10"
-1.84939297149036,38.9967970418132,1098,1504,213,46,M. MERCEDES MARTINEZ PEREZ,02001,967213516,AB-045-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,25,"599638,9811","4317050,7668","38.9967970427361, -1.84939297149036",38.9967970427361,-1.84939297149036,"CALLE JOSE ISBERT, 7"
-1.8529089963793,38.9961959808018,1099,1505,214,47,VICTORIA MANSILLA CILLER,02001,967216246,AB-010-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,25,"599335,3362","4316980,2212","38.9961959817247, -1.8529089963793",38.9961959817247,-1.8529089963793,"PASEO DE LA LIBERTAD, 11"
-1.85859797306784,39.0019909660413,1100,1506,215,48,MARGARITA MOLINA ALFARO,02001,967219188,AB-030-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,25,"598834,6073","4317617,1315","39.0019909669643, -1.85859797306784",39.0019909669643,-1.85859797306784,"CALLE IGNACIO MONTURIOL, 3"
-1.86072695900359,38.9994420078783,1101,1507,216,49,HERMINIA PANADERO DENIA,02005,967218177,AB-016-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,5,"598653,7924","4317331,9496","38.9994420088012, -1.86072695900359",38.9994420088012,-1.86072695900359,"AVENIDA ISABEL LA CATOLICA, 37"
-1.85328801318854,38.9977560368296,1102,1508,217,256,"HERMANAS LUCAS DEL POZO, C.B.",02001, ,AB-199-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE,12 HORAS,1,ALBACETE,1-01,25,"599300,3326","4317152,936","38.9977560377526, -1.85328801318854",38.9977560377526,-1.85328801318854,"CALLE SAN ANTONIO, 34"
-1.85565701104867,38.9985759772495,1103,1509,218,257,Mª ROSA Y JESUS LOPEZ-TORRES,02005, ,AB-212-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,5,"599094,038","4317241,348","38.9985759781724, -1.85565701104867",38.9985759781724,-1.85565701104867,"CALLE CARMEN, 27"
-1.84942696012596,38.9929580378513,1104,1510,219,258,MANUELA GONZALEZ LORENZO,02001, ,AB-205-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,25,"599641,4219","4316624,6935","38.9929580387741, -1.84942696012596",38.9929580387741,-1.84942696012596,"CALLE CRUZ, 37"
-3.13196462325769,40.0191906634347,1105,1511,220,825,DARIO HUERTA ASENSIO,16470,969322373,CU-131-F,16279000101,ZARZA DE TAJO,268,162790001,ZARZA DE TAJO,268,16279,ZARZA DE TAJO,CUENCA,TARANCON,CUENCA, ,4,CUENCA,4-06,475,"488738,6917","4429895,5376","40.019190664364, -3.13196462325769",40.019190664364,-3.13196462325769,"CALLE SALITRERIA, 2"
-2.84416195389406,40.3083879907669,1106,1512,221,826,ANTONIA SANTIAGO BADIA,19117,949376255,GU-091-F,19006000101,ALBALATE DE ZORITA,686,190060001,ALBALATE DE ZORITA,686,19006,ALBALATE DE ZORITA,GUADALAJARA,PASTRANA,GUADALAJARA, ,5,GUADALAJARA,5-01,615,"513242,257","4461997,8332","40.3083879916978, -2.84416195389406",40.3083879916978,-2.84416195389406,"PLAZA FRAY MARTIN, 5"
-3.01064883891552,40.3072992374457,1107,1513,222,827,FCO JAVIER MORENO LOPEZ,19112,949380950,GU-084-F,19007000101,ALBARES,518,190070001,ALBARES,518,19007,ALBARES,GUADALAJARA,MONDEJAR,GUADALAJARA, ,5,GUADALAJARA,5-01,610,"499095,1061","4461865,3903","40.3072992383765, -3.01064883891552",40.3072992383765,-3.01064883891552,"CALLE ABAJO, 35"
-2.61036397484862,40.4697469795759,1108,1514,223,828,Mª SAGRARIO DE SAN ANDRES MARTINEZ,19125,949355114,GU-100-F,19009000101,ALCOCER,315,190090001,ALCOCER,315,19009,ALCOCER,GUADALAJARA,SACEDON,GUADALAJARA, ,5,GUADALAJARA,5-01,630,"533030,2301","4479969,5552","40.4697469805076, -2.61036397484862",40.4697469805076,-2.61036397484862,"CALLE MAYOR, 60"
-2.46692401316335,41.0364449828452,1109,1515,224,829,ESTHER JIMENEZ ABANADES,19260,949300004,GU-035-F,19011000101,ALCOLEA DEL PINAR,236,190110001,ALCOLEA DEL PINAR,236,19011,ALCOLEA DEL PINAR,GUADALAJARA,ALCOLEA DEL PINAR,GUADALAJARA, ,5,GUADALAJARA,5-02,520,"544807,8932","4542939,6678","41.0364449837797, -2.46692401316335",41.0364449837797,-2.46692401316335,"CALLE REAL, 40"
-2.82503515953583,40.5255068586578,1110,1516,225,830,JOSE MARIA GALLEGO LOPEZ,19132,949284052,GU-097-F,19018000101,ALHONDIGA,158,190180001,ALHONDIGA,158,19018,ALHÓNDIGA,GUADALAJARA,SACEDON,GUADALAJARA, ,5,GUADALAJARA,5-01,630,"514819,8328","4486100,6985","40.5255068595898, -2.82503515953583",40.5255068595898,-2.82503515953583,"CALLE PLAZA DE ESPAÑA, 13-A"
-2.98289096819332,40.2975149678689,1111,1517,226,831,Mª ANGELA SANCHEZ BARCO,19115,949380112,GU-113-F,19021000101,ALMOGUERA,1241,190210001,ALMOGUERA,1241,19021,ALMOGUERA,GUADALAJARA,MONDEJAR,GUADALAJARA, ,5,GUADALAJARA,5-01,610,"501454,0639","4460779,4612","40.2975149687997, -2.98289096819332",40.2975149687997,-2.98289096819332,"CALLE CASTILLA-LA MANCHA, 4"
-2.84981601192239,40.3275820069112,1112,1518,227,832,ELENA HERRERA ESCUDERO (REGENTE),19118,949376213,GU-023-F,19022000101,ALMONACID DE ZORITA,643,190220001,ALMONACID DE ZORITA,643,19022,ALMONACID DE ZORITA,GUADALAJARA,PASTRANA,GUADALAJARA, ,5,GUADALAJARA,5-01,615,"512758,1929","4464127,4698","40.3275820078422, -2.84981601192239",40.3275820078422,-2.84981601192239,"PLAZA DEL COSO, 12"
-1.65933002767445,40.6161819754844,1113,1519,228,833,VICENTE ALCAÑIZ RANDEZ,19230,974714105,GU-049-F,19027000101,ALUSTANTE,137,190270001,ALUSTANTE,137,19027,ALUSTANTE,GUADALAJARA,CHECA,GUADALAJARA, ,5,GUADALAJARA,5-03,550,"613405,5254","4497014,8556","40.6161819764168, -1.65933002767445",40.6161819764168,-1.65933002767445,"CALLE IGLESIA, 4"
-2.36717000164133,41.0267350080395,1114,1520,229,834,MARIA JESUS FERNANDEZ HERNANDEZ,19283,949304553,GU-095-F,19032000201,ANGUITA,97,190320002,ANGUITA,97,19032,ANGUITA,GUADALAJARA,ALCOLEA DEL PINAR,GUADALAJARA, ,5,GUADALAJARA,5-02,520,"553200,6124","4541917,7658","41.0267350089739, -2.36717000164133",41.0267350089739,-2.36717000164133,"CALLE TRAVESIA, 8"
-3.07816998191764,40.4928399981672,1115,1521,230,835,EVELIA HERREROS ZORITA,19141,949292337,GU-082-F,19036000101,ARANZUEQUE,358,190360001,ARANZUEQUE,358,19036,ARANZUEQUE,GUADALAJARA,HORCHE,GUADALAJARA, ,5,GUADALAJARA,5-01,595,"493375,6515","4482462,9076","40.492839999099, -3.07816998191764",40.492839999099,-3.07816998191764,"CALLE DEL CURA, 32"
-2.8709670749762,41.2000176817008,1116,1522,231,836,ANA MARIA GUILLEN TORREGROSA,19270,949399012,GU-048-F,19044000201,ATIENZA,375,190440002,ATIENZA,375,19044,ATIENZA,GUADALAJARA,ATIENZA,GUADALAJARA, ,5,GUADALAJARA,5-02,525,"510818,9957","4560969,3331","41.2000176826359, -2.87096707497621",41.2000176826359,-2.87096707497621,"PLAZA DE ESPAÑA, 11"
-2.79062797837903,40.5165400277846,1117,1523,232,837,PILAR SANCHEZ SILVA,19130,949350129,GU-093-F,19045000101,AUÑON,148,190450001,AUÑON,148,19045,AUÑÓN,GUADALAJARA,SACEDON,GUADALAJARA, ,5,GUADALAJARA,5-01,630,"517736,5472","4485111,7285","40.5165400287166, -2.79062797837903",40.5165400287166,-2.79062797837903,"PLAZA MAYOR, S/N"
-2.86976599430853,40.7599210310221,1118,1524,233,838,CONCEPCION JARAIZ DE LA SIERRA,19400,949283454,GU-104-F,19053000301,BRIHUEGA,1981,190530003,BRIHUEGA,1981,19053,BRIHUEGA,GUADALAJARA,BRIHUEGA,GUADALAJARA, ,5,GUADALAJARA,5-01,535,"510992,5268","4512114,7321","40.7599210319552, -2.86976599430853",40.7599210319552,-2.86976599430853,"CALLE MAYOR, 14"
-2.75714800193881,40.6277579555275,1119,1525,234,839,HELIODORA BERMEJO RAMOS,19133,949283454,GU-099-F,19054000101,BUDIA,190,190540001,BUDIA,190,19054,BUDIA,GUADALAJARA,SACEDON,GUADALAJARA, ,5,GUADALAJARA,5-01,630,"520538,7077","4497464,3441","40.62775795646, -2.75714800193881",40.62775795646,-2.75714800193881,"PLAZA ESPAÑA,S/N"
-3.24909302682776,41.0012060045263,1120,1526,235,882,ESPERANZA GOMEZ SANCHEZ,19222,949859034,GU-034-F,19262000401,TAMAJON,108,192620004,TAMAJON,108,19262,TAMAJÓN,GUADALAJARA,COGOLLUDO,GUADALAJARA, ,5,GUADALAJARA,5-02,560,"479051,2676","4538920,8158","41.0012060054606, -3.24909302682776",41.0012060054606,-3.24909302682776,"TRAVESIA PRIMERA, S/N"
-3.12832203727631,40.6536179746068,1121,1527,236,883,MERCEDES CHACON GARCES,19193, ,GU-051-F,19130000401,TARACENA,524,191300004,TARACENA,524,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,587,"489151,6188","4500314,444","40.6536179755394, -3.12832203727631",40.6536179755394,-3.12832203727631,"CALLE REAL, S/N"
-2.95833701920004,40.5442719699995,1122,1528,237,884,MARIA DE LAS AZUCENAS OJEDA SAEZ,19134,949295180,GU-090-F,19266000101,TENDILLA,315,192660001,TENDILLA,315,19266,TENDILLA,GUADALAJARA,HORCHE,GUADALAJARA, ,5,GUADALAJARA,5-01,595,"503527,9433","4488169,766","40.5442719709315, -2.95833701920004",40.5442719709315,-2.95833701920004,"PZA. DE LA CONSTITUCION, 5"
-3.03215000243552,40.7437460086896,1123,1529,238,885,Mª ANGELES MENENDEZ GONZALEZ,19190,949320013,GU-067-F,19274000201,TORIJA,1607,192740002,TORIJA,1607,19274,TORIJA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,587,"497285,6907","4510311,5691","40.7437460096227, -3.03215000243552",40.7437460096227,-3.03215000243552,"C/ LA FUENTE, 7"
-3.33774799908099,40.6464469875282,1124,1530,239,886,JOAQUIN RUBIO PEREZ,19174,949339386,GU-025-F,19280000201,TORREJON DEL REY,1255,192800002,TORREJON DEL REY,1255,19280,TORREJÓN DEL REY,GUADALAJARA,CABANILLAS DEL CAMPO,GUADALAJARA, ,5,GUADALAJARA,5-04,536,"471443,6105","4499565,3565","40.6464469884608, -3.33774799908099",40.6464469884608,-3.33774799908099,"C/ ANCHA, 50"
-3.9440709683328,39.7957340329203,1125,1532,241,1017,MARIA CRISTINA MARTIN-PEÑATO ECHEVARRIA,45190,925366060,TO-194-F,45107000101,NAMBROCA,4201,451070001,NAMBROCA,4201,45107,NAMBROCA,TOLEDO,TOLEDO-3-STA Mª BENQUERENCIA,TOLEDO, ,7,TOLEDO,7-04,845,"419174,1105","4405512,3207","39.7957340338483, -3.9440709683328",39.7957340338483,-3.9440709683328,"CALLE TROYA, 29"
-4.98805201609033,39.6518279817372,1126,1533,242,1018,RUFINO MUÑOZ GARCIA,45670,925444440,TO-066-F,45108000101,NAVA DE RICOMALILLO (LA),493,451080001,NAVA DE RICOMALILLO (LA),493,45108,LA NAVA DE RICOMALILLO,TOLEDO,"NAVA DE RICOMALILLO,LA",TALAVERA DE LA REINA, ,6,TALAVERA,6-02,740,"329435,3127","4391003,394","39.6518279826643, -4.98805201609033",39.6518279826643,-4.98805201609033,"AVENIDA DE LA TARA, 46"
-4.47182703185607,39.6362660249207,1127,1534,243,1019,BELEN ANGULO GASCON,45150,925410054,TO-164-F,45109000101,NAVAHERMOSA,3510,451090001,NAVAHERMOSA,3510,45109,NAVAHERMOSA,TOLEDO,NAVAHERMOSA,TOLEDO, ,7,TOLEDO,7-05,742,"373698,6091","4388422,5393","39.6362660258478, -4.47182703185607",39.6362660258478,-4.47182703185607,"CALLE RAÑA, 51"
-5.09401502706051,40.0686469756745,1128,1535,244,1020,Mª DOLORES PITA DA VEIGA CORRAL,45610,925700035,TO-068-F,45110000101,NAVALCAN,1888,451100001,NAVALCAN,1888,45110,NAVALCÁN,TOLEDO,VELADA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,827,"321427,7321","4437477,4443","40.068646976604, -5.09401502706051",40.068646976604,-5.09401502706051,"CALLE ISABEL DE LA TORRE, 27"
-4.64328197323911,39.7230580166545,1129,1536,245,1021,JAVIER CEBAS GREGORIO,45140,925404982,TO-070-F,45112000101,NAVALMORALES (LOS),2136,451120001,NAVALMORALES (LOS),2136,45112,LOS NAVALMORALES,TOLEDO,"NAVALMORALES,LOS",TALAVERA DE LA REINA, ,6,TALAVERA,6-02,750,"359161,3422","4398311,0265","39.723058017582, -4.64328197323911",39.723058017582,-4.64328197323911,"CALLE CONCEPCION, 49"
-4.64118202488542,39.6660779977054,1130,1537,246,1022,ANTONIO RAMOS MARTIN,45130,925426513,TO-071-F,45113000201,NAVALUCILLOS (LOS),1808,451130002,NAVALUCILLOS (LOS),1808,45113,LOS NAVALUCILLOS,TOLEDO,"NAVALMORALES,LOS",TALAVERA DE LA REINA, ,6,TALAVERA,6-02,750,"359225,5939","4391983,3545","39.6660779986326, -4.64118202488542",39.6660779986326,-4.64118202488542,"PLAZA DEL ALAMO, 20"
-4.78554995614723,40.1573220349014,1131,1538,247,1023,MARIA SANCHEZ RODRIGUEZ,45630,925868005,TO-074-F,45114000101,NAVAMORCUENDE,595,451140001,NAVAMORCUENDE,595,45114,NAVAMORCUENDE,TOLEDO,NAVAMORCUENDE,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,755,"347932,1515","4446746,9975","40.1573220358314, -4.78554995614723",40.1573220358314,-4.78554995614723,"PLAZA PALACIO, 37"
-3.44071801988491,39.9806189952554,1132,1539,248,1024,MARIA DEL CARMEN VILLAJOS SANTIAGO,45350,925140159,TO-075-F,45115000101,NOBLEJAS,3854,451150001,NOBLEJAS,3854,45115,NOBLEJAS,TOLEDO,NOBLEJAS,TOLEDO, ,7,TOLEDO,7-02,760,"462369,7432","4425699,1117","39.9806189961845, -3.44071801988492",39.9806189961845,-3.44071801988492,CALLE EZEQUIEL GARCIA DE LA RO
-3.44211103967949,39.9798170270518,1133,1540,249,1025,ISABEL-REMEDIOS RODRIGUEZ GARCIA-BRAVO,45350,925148027,TO-338-F,45115000101,NOBLEJAS,3854,451150001,NOBLEJAS,3854,45115,NOBLEJAS,TOLEDO,NOBLEJAS,TOLEDO, ,7,TOLEDO,7-02,760,"462250,3599","4425610,6897","39.9798170279808, -3.44211103967949",39.9798170279808,-3.44211103967949,"CALLE EMPEDRADA, 13"
-4.18400703533915,39.7399320103207,1134,1541,250,1026,BEATRIZ VIVAR GUTIERREZ,45162,925374121,TO-069-F,45116000101,NOEZ,942,451160001,NOEZ,942,45116,NOEZ,TOLEDO,POLAN,TOLEDO, ,7,TOLEDO,7-05,775,"398549,8109","4399563,0517","39.7399320112483, -4.18400703533915",39.7399320112483,-4.18400703533915,"PLAZA VIRGEN DE PEGINES, 7"
